text,entities
"كما أن الرواتب تتفاوت بشكل كبير تبعاً للوضع ؛ في مصراتة ، قد يكسب المهاجرون حتى 2 , 0 دينار ليبي شهرياً . $#$","{""story_entities"": [{""entity_value"": ""مصراتة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""المهاجرون"", ""entity_type"": ""B-NORP""}, {""entity_value"": ""2"", ""entity_type"": ""B-MONEY""}, {""entity_value"": "","", ""entity_type"": ""I-MONEY""}, {""entity_value"": ""0"", ""entity_type"": ""I-MONEY""}, {""entity_value"": ""دينار"", ""entity_type"": ""I-MONEY""}, {""entity_value"": ""دينار"", ""entity_type"": ""B-CURR""}, {""entity_value"": ""ليبي"", ""entity_type"": ""I-MONEY""}, {""entity_value"": ""ليبي"", ""entity_type"": ""I-CURR""}, {""entity_value"": ""شهرياً"", ""entity_type"": ""B-DATE""}]}"
"جريدة مرﺁة الشرق , نيسان ( 21 / 4 / 1927 ) .","{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""مرﺁة"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الشرق"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""نيسان"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""21"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""4"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1927"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
ام جميل : اوعي يي اوعي يا خايسة . . . بنتك بتستاهل ثقلها ذهب,"{""story_entities"": [{""entity_value"": ""ام"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""جميل"", ""entity_type"": ""I-PERS""}]}"
وثيقة باللغة الانجليزية من الارشيف البريطاني رسالة الى الحاج أمين الحسيني : بتاريخ ( 27 / 6 / 1936 ) .,"{""story_entities"": [{""entity_value"": ""الانجليزية"", ""entity_type"": ""B-LANGUAGE""}, {""entity_value"": ""أمين"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""الحسيني"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""بتاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""27"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""6"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1936"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
رسالة من المندوب السامي في فلسطين ( 1937 ) .,"{""story_entities"": [{""entity_value"": ""المندوب"", ""entity_type"": ""B-OCC""}, {""entity_value"": ""السامي"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""في"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""1937"", ""entity_type"": ""B-DATE""}]}"
شجرة عائلة دغيش من قرية كوكب المدمرة ، محافظة غزة .,"{""story_entities"": [{""entity_value"": ""عائلة"", ""entity_type"": ""B-NORP""}, {""entity_value"": ""دغيش"", ""entity_type"": ""I-NORP""}, {""entity_value"": ""قرية"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""كوكب"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""المدمرة"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""محافظة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""غزة"", ""entity_type"": ""I-GPE""}]}"
رسالة سكرتير اللجنة القومية العربية في نابلس إلى وزير التموين الأردني لاستيراد دقيق عن طريق معروف أبو سمرة .,"{""story_entities"": [{""entity_value"": ""سكرتير"", ""entity_type"": ""B-OCC""}, {""entity_value"": ""اللجنة"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""اللجنة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""القومية"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""القومية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""العربية"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""العربية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""في"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""نابلس"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""نابلس"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""وزير"", ""entity_type"": ""B-OCC""}, {""entity_value"": ""التموين"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""الأردني"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""معروف"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""أبو"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""سمرة"", ""entity_type"": ""I-PERS""}]}"
جريدة فلسطين 17 كانون الثاني 1931 .,"{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""17"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""كانون"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""الثاني"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1931"", ""entity_type"": ""I-DATE""}]}"
إعلان صادر عن نقابة العاملين في جامعة بيرزيت حول التامين على الحياة ( 12 / 4 / 1995 ) .,"{""story_entities"": [{""entity_value"": ""نقابة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""العاملين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""في"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""جامعة"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""جامعة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""بيرزيت"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""بيرزيت"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""بيرزيت"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""12"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""4"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1995"", ""entity_type"": ""I-DATE""}]}"
برقية موجهة من قبل رئيس بلدية نابلس الى الميجور صافي وذلك بشان السجين نادر فايز العفوري .,"{""story_entities"": [{""entity_value"": ""رئيس"", ""entity_type"": ""B-OCC""}, {""entity_value"": ""بلدية"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""بلدية"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""نابلس"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""نابلس"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""نابلس"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""الميجور"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""صافي"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""نادر"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""فايز"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""العفوري"", ""entity_type"": ""I-PERS""}]}"
"المدير : الو ? يا هلا يا هلا . بدو يفتح مطعم ? تحت بند الاستثمار وتشجيع السياحة ? جاب ورقة ? ممتناز هذا بدفعش احنا بندفعلوا . الله معك ( الى مهيب ) استاذي القانون واضح , اذا الشركة مرخصة من دولة اجنبية وفتحت فرع عنا تعتبر تشجيع استثمار صفر ضريبة .","{""story_entities"": [{""entity_value"": ""المدير"", ""entity_type"": ""B-OCC""}, {""entity_value"": ""مهيب"", ""entity_type"": ""B-PERS""}]}"
مقابلة حول منطقة عرب ابو كشك مع ابو داعس .,"{""story_entities"": [{""entity_value"": ""منطقة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""عرب"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""ابو"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""كشك"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""ابو"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""داعس"", ""entity_type"": ""I-PERS""}]}"
فيحصل على مخدة أبرد,"{""story_entities"": []}"
هالشي بدّو ادارة سليمة لإستخراج المي وتصويب لاستعمالا بشكل سليم ، وإعادة تكرير ميّ الو الصحّي .,"{""story_entities"": []}"
مدينة يافا سنة ( 1920 ) م .,"{""story_entities"": [{""entity_value"": ""مدينة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""يافا"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""سنة"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1920"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""م"", ""entity_type"": ""I-DATE""}]}"
"الزوج : ايييييه , طمنتيني ! المليح اللي طلعلي إيشي !","{""story_entities"": []}"
جريدة فلسطين / ايار ( 7 / 5 / 1946 ) .,"{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""ايار"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""7"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""5"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1946"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
برنامج نهار جديد تم إذاعته على إذاعة صوت فلسطين بتاريخ ( 14 / 2 / 1996 ) بعد اتفاقية أوسلو 1 .,"{""story_entities"": [{""entity_value"": ""إذاعة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""صوت"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""بتاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""14"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1996"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""اتفاقية"", ""entity_type"": ""B-EVENT""}, {""entity_value"": ""أوسلو"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""أوسلو"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""1"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""1"", ""entity_type"": ""B-ORDINAL""}]}"
النظام الصحي للبلد على شفا الانهيار ، فمعظم العاملين الصحيين لم يتلقوا أجورهم منذ عامين ، وهناك نقص في المستلزمات الطبية ، ومازالت الهجمات التي تستهدف البُنى التحتية الحاسمة الأهمية مثل مراكز توزيع المياه والمرافق الصحية أو الأماكن القريبة منها ، واقعاً يومياً . $#$,"{""story_entities"": [{""entity_value"": ""العاملين"", ""entity_type"": ""B-NORP""}, {""entity_value"": ""الصحيين"", ""entity_type"": ""I-NORP""}, {""entity_value"": ""منذ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""عامين"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""يومياً"", ""entity_type"": ""B-DATE""}]}"
شكوى من صالح سالم موجهة إلى رئيس مجلس محلي البيرة بتاريخ ( 11 / 1 / 1949 ) .,"{""story_entities"": [{""entity_value"": ""صالح"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""سالم"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""رئيس"", ""entity_type"": ""B-OCC""}, {""entity_value"": ""مجلس"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""مجلس"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""محلي"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""محلي"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""البيرة"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""البيرة"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""البيرة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""بتاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""11"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1949"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
طلب من أهالي نابلس الى رئيس بلدية نابلس للشروع في تنفيذ مشروع المياه .,"{""story_entities"": [{""entity_value"": ""أهالي"", ""entity_type"": ""B-NORP""}, {""entity_value"": ""نابلس"", ""entity_type"": ""I-NORP""}, {""entity_value"": ""نابلس"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""رئيس"", ""entity_type"": ""B-OCC""}, {""entity_value"": ""بلدية"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""بلدية"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""نابلس"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""نابلس"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""نابلس"", ""entity_type"": ""B-GPE""}]}"
منفيون من وجهاء مدينة خانيونس نفتهم حكومة الانتداب البريطاني على فلسطين الى مدينة بيسان عام ( 1936 ) بسبب أحداث ثورة فلسطين 1936 - 1939 .,"{""story_entities"": [{""entity_value"": ""وجهاء"", ""entity_type"": ""B-NORP""}, {""entity_value"": ""مدينة"", ""entity_type"": ""I-NORP""}, {""entity_value"": ""مدينة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""خانيونس"", ""entity_type"": ""I-NORP""}, {""entity_value"": ""خانيونس"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""حكومة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""الانتداب"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الانتداب"", ""entity_type"": ""B-EVENT""}, {""entity_value"": ""البريطاني"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""البريطاني"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""على"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""على"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""مدينة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""بيسان"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""عام"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1936"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""ثورة"", ""entity_type"": ""B-EVENT""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""1936"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""1936"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""-"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""-"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1939"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""1939"", ""entity_type"": ""I-DATE""}]}"
جامعة فلسطين التقنية - خضوري في طولكرم : رحلة تاريخية في التحول من مدرسة الى معهد فكلية فجامعة .,"{""story_entities"": [{""entity_value"": ""جامعة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""التقنية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""خضوري"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""طولكرم"", ""entity_type"": ""B-GPE""}]}"
تقرير من طبيب في مدنية رام الله لإقامة منزل واصف زهران موجه إلى بلدية بيرزيت بتاريخ ( 13 / 8 / 1964 ) .,"{""story_entities"": [{""entity_value"": ""مدنية"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""رام"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""الله"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""واصف"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""زهران"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""بلدية"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""بيرزيت"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""بيرزيت"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""بتاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""13"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""8"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1964"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
